,sample,ST_ID,Date_extracted,Batch,Volume_mL,Notes,PCR_name,Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Julian_Date,Julian_Day,Time.x,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,Ac_Line,Rpt_Sta,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility,mean_100_T,mean_100_Salinity,mean_100_O2,mean_100_O2_sat,mean_100_silicate,mean_100_PO4,mean_100_NO3,mean_100_NO2,mean_100_NH3,mean_100_CHLa,mean_100_Phaeo,mean_100_DIC1,mean_100_TA1,mean_100_LightP,mean_100_pH1,Month,round_Lat,round_Lon,Year,mean_sst,stdev_sst,n.x,satellite_date.x,Time.y,lon_min.x,lon_max.x,lat_min.x,lat_max.x,median_sst,mad_sst,lon.x,lat.x,two_month_sst,y.x,annual_sst,mean_chla,stdev_chla,n.y,satellite_date.y,Time,lon_min.y,lon_max.y,lat_min.y,lat_max.y,median_chla,mad_chla,lon.y,lat.y,two_month_chla,y.y,annual_chla
69,X2018_4_86.7_50,1804_86.7_50,7/1/19,16,125,low,Miu_1_b_40,34845,2018-04-05-C-325S,201804,2.02E+13,8670500,20-18045S-PR-102-1535-08670500,086.7 050.0,2,ST,-71.306,4/12/18,37358,102,12/30/1899 15:35:02,33.31112,33,18.667,N,-119.6585,-119,39.51,W,86.7,86.8,50,50,74,9,NA,RV BELL M SHIMADA,325S,PR,39,509,1,86.7 50.0,3101,1804,141.7,969,12/30/1899 11:55:00,12/30/1899 18:52:00,12/30/1899 12:00:00,12/30/1899 18:52:00,8,30,10,6,33,31,1018.7,12.3,9.2,0,NA,0,8,12.8748,33.55043,5.56725,92.845,6.73625,0.63,5.58375,0.1665,0.07875,2.351125,0.655125,NA,NA,0.039333333,NA,4,33.3,-119.7,2018,13.33055556,0.338171085,36,2018-04-16T00:00:00Z,16T00:00:00Z,-119.761666,-119.561666,33.225,33.425,13.3,0.340998,-119.661666,33.325,13.56436869,y,15.98864344,1.078482798,0.129029492,35,2018-04-01T00:00:00Z,01T00:00:00Z,-119.761666,-119.561666,33.225,33.425,1.094657063,0.106711892,-119.661666,33.325,0.826590947,y,0.711313171
70,X2018_4_93.3_30,1804_93.3_30,7/1/19,16,125,low_normal_orange,Miu_1_b_42,34872,2018-04-05-C-325S,201804,2.02E+13,9330300,20-18045S-MX-096-0556-09330300,093.3 030.0,2,ST,-14.93,4/6/18,37352,96,12/30/1899 05:56:25,32.84637,32,50.782,N,-117.5232,-117,31.392,W,93.3,93.3,30,29.9,827,NA,NA,RV BELL M SHIMADA,325S,MX,5,41,1,93.3 30.0,3101,1804,28.8,NA,,,,,NA,NA,NA,NA,31,7,1016.6,14.8,12.8,NA,NA,NA,NA,12.813,33.57794444,4.460666667,75.13111111,9.945555556,0.937777778,10.32666667,0.033666667,0,0.306555556,0.208666667,NA,NA,NA,NA,4,32.8,-117.5,2018,16.28888889,0.243307892,36,2018-04-16T00:00:00Z,16T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,16.335,0.214977,-117.526666,32.848333,15.85263889,y,18.74397788,0.307385327,0.065871233,36,2018-04-01T00:00:00Z,01T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,0.281310529,0.024381241,-117.526666,32.848333,0.345255312,y,0.357432141
71,X2018_4_93.3_60,1804_93.3_60,7/1/19,16,125,low_normal_orange,Miu_1_b_43,34878,2018-04-05-C-325S,201804,2.02E+13,9330600,20-18045S-MX-097-0523-09330600,093.3 060.0,2,ST,-134.868,4/7/18,37353,97,12/30/1899 05:23:20,31.84667,31,50.8,N,-119.5725,-119,34.35,W,93.3,93.3,60,60,1899,NA,NA,RV BELL M SHIMADA,325S,MX,11,120,1,93.3 60.0,3101,1804,25.4,NA,,,,,NA,NA,NA,NA,28,11,1017.5,15.4,14.7,NA,NA,NA,NA,15.09333333,33.55637778,5.641,98.57888889,2.612222222,0.301111111,1.163333333,0.028666667,NA,0.217777778,0.135111111,NA,NA,NA,NA,4,31.8,-119.6,2018,14.78527778,0.336515643,36,2018-04-16T00:00:00Z,16T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,14.695,0.44478,-119.571666,31.848333,15.17430556,y,16.89245556,0.188787416,0.028789339,36,2018-04-01T00:00:00Z,01T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,0.194900192,0.032171518,-119.571666,31.848333,0.186144662,y,0.252263713
72,X2019_4_80_60,1904_80_60,7/1/19,17,125,full,Miu_1_b_44,35070,2019-04-02-C-33RL,201904,2.02E+13,8000600,20-1904RL-PR-105-1604-08000600,080.0 060.0,2,ST,-38.709,4/15/19,37361,105,12/30/1899 16:04:56,34.14882,34,8.929,N,-121.15433,-121,9.26,W,80,80,60,60.1,2223,17,NA,RV REUBEN LASKER,33RL,PR,58,634,1,80.0 60.0,3101,1904,79.6,504.1,12/30/1899 12:00:00,12/30/1899 19:05:00,12/30/1899 12:05:00,12/30/1899 19:06:00,8,32,4,5,32,18,1013.3,15.4,12.8,1,7,3,7,12.44675,33.52025,5.3146875,87.72725,8.183571429,0.784285714,7.96,0.2035,0.182142857,0.908785714,0.374357143,NA,NA,0.1154,NA,4,34.2,-121.1,2019,13.76233333,0.325127915,30,2019-04-16T00:00:00Z,16T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,13.76,0.333585,-121.148333,34.151666,14.00816667,y,15.48436111,0.513610088,0.079935862,30,2019-04-01T00:00:00Z,01T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,0.506075501,0.100258131,-121.148333,34.151666,0.410212641,y,0.550517765
73,X2019_4_86.7_50,1904_86.7_50,7/1/19,17,125,low,Miu_1_b_46,35090,2019-04-02-C-33RL,201904,2.02E+13,8670500,20-1904RL-MX-098-2320-08670500,086.7 050.0,2,ST,-71.284,4/8/19,37354,98,12/30/1899 23:20:54,33.32117,33,19.27,N,-119.66517,-119,39.91,W,86.7,86.7,50,50,72,NA,NA,RV REUBEN LASKER,33RL,MX,32,371,1,86.7 50.0,3101,1904,50.5,NA,,,,,NA,29,8,10,32,25,1017.1,16.9,14.9,1,6,7,7,13.07883333,33.59661667,5.322,89.50333333,6.248333333,0.626666667,5.725,0.206666667,0.183333333,0.761833333,0.479333333,NA,NA,NA,NA,4,33.3,-119.7,2019,14.242,0.410235227,35,2019-04-16T00:00:00Z,16T00:00:00Z,-119.761666,-119.561666,33.225,33.425,14.27,0.29652,-119.661666,33.325,14.35058333,y,16.16225728,0.582012293,0.081504401,36,2019-04-01T00:00:00Z,01T00:00:00Z,-119.761666,-119.561666,33.225,33.425,0.597490698,0.075766009,-119.661666,33.325,0.471362484,y,0.61225311
74,X2019_4_93.3_30,1904_93.3_30,7/1/19,17,125,normal_organge,Miu_1_b_47,35114,2019-04-02-C-33RL,201904,2.02E+13,9330300,20-1904RL-MX-093-0422-09330300,093.3 030.0,2,ST,-15.171,4/3/19,37349,93,12/30/1899 04:22:46,32.845,32,50.7,N,-117.52782,-117,31.669,W,93.3,93.3,30,30,822,NA,NA,RV REUBEN LASKER,33RL,MX,4,33,1,93.3 30.0,3101,1904,37.5,NA,,,,,NA,NA,NA,NA,26,7,1015.3,17,13.8,NA,NA,NA,NA,13.0152,33.61407,5.0269,84.671,7.269,0.709,6.93,0.0881,0.107,0.3844,0.2283,NA,NA,NA,NA,4,32.8,-117.5,2019,16.85527778,0.092039933,36,2019-04-16T00:00:00Z,16T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,16.875,0.103782,-117.526666,32.848333,16.14791667,y,18.75865741,0.351912479,0.118998202,36,2019-04-01T00:00:00Z,01T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,0.33756119,0.138929306,-117.526666,32.848333,0.299539533,y,0.299184102
75,X2019_4_93.3_60,1904_93.3_60,7/1/19,17,125,low_orange,Miu_1_b_48,35120,2019-04-02-C-33RL,201904,2.02E+13,9330600,20-1904RL-MX-094-0418-09330600,093.3 060.0,2,ST,-134.943,4/4/19,37350,94,12/30/1899 04:18:11,31.84682,31,50.809,N,-119.57432,-119,34.459,W,93.3,93.3,60,60,1874,NA,NA,RV REUBEN LASKER,33RL,MX,10,99,1,93.3 60.0,3101,1904,40.8,NA,,,,,NA,NA,NA,NA,34,6,1018.3,16,14.8,NA,NA,NA,NA,13.85877778,33.64433333,5.202555556,89.04888889,5.106666667,0.558888889,4.708888889,0.044777778,0.121111111,0.437222222,0.257777778,NA,NA,NA,NA,4,31.8,-119.6,2019,15.73472222,0.515627142,36,2019-04-16T00:00:00Z,16T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,15.83,0.59304,-119.571666,31.848333,15.72625,y,17.17333862,0.177738525,0.015894903,36,2019-04-01T00:00:00Z,01T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,0.175654486,0.014343299,-119.571666,31.848333,0.222215519,y,0.265884242
76,X1996_4_80_60,9604_80_60,6/25/19,2,125,normal,Miu_1_a_01,28226,1996-04-15-C-31JD,199604,2.00E+13,8000600,19-9604JD-MX-119-1040-08000600,080.0 060.0,2,ST,-38.29,4/28/96,35183,119,12/30/1899 10:40:00,34.151666,34,9.1,N,-121.148333,-121,8.9,W,80,80,60,60,4181,NA,NA,RV DAVID STARR JORDAN,31JD,MX,53,522,NA,80   60,3101,9604,44.1,NA,,,,,NA,NA,NA,NA,34,25,1012.2,13.9,12.8,NA,NA,NA,NA,11.7475,33.34791667,5.123636364,83.82727273,9.836363636,0.957272727,9.3,0.161818182,NA,0.479090909,0.283636364,NA,NA,NA,NA,4,34.2,-121.1,1996,13.78033333,0.39509478,30,1996-04-16T00:00:00Z,16T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,13.685,0.177912,-121.148333,34.151666,14.17616667,y,14.57662037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,X1996_4_86.7_50,9604_86.7_50,6/25/19,2,125,normal,Miu_1_a_02,28205,1996-04-15-C-31JD,199604,2.00E+13,8670500,19-9604JD-MX-114-1309-08670500,086.7 050.0,2,ST,-70.91,4/23/96,35178,114,12/30/1899 13:09:00,33.325,33,19.5,N,-119.661666,-119,39.7,W,86.7,86.7,50,50,78,NA,NA,RV DAVID STARR JORDAN,31JD,MX,32,312,NA,87   50,3101,9604,61.7,NA,,,,,NA,26,4,6,30,12,1018.3,13.5,12.8,0,NA,0,6,10.51333333,33.76644444,3.663333333,58.43333333,22.32222222,1.615555556,19.13333333,0.168888889,NA,1.74,0.99,NA,NA,NA,NA,4,33.3,-119.7,1996,14.20166667,0.43842259,30,1996-04-16T00:00:00Z,16T00:00:00Z,-119.761666,-119.561666,33.225,33.425,14.25,0.111195,-119.661666,33.325,14.15783333,y,15.17834196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,X1996_4_93.3_30,9604_93.3_30,6/24/19,1,125,normal,Miu_1_a_03,28176,1996-04-15-C-31JD,199604,2.00E+13,9330300,19-9604JD-MX-107-0152-09330300,093.3 030.0,2,ST,-14.53,4/16/96,35171,107,12/30/1899 01:52:00,32.848333,32,50.9,N,-117.526666,-117,31.6,W,93.3,93.3,30,29.9,827,NA,NA,RV DAVID STARR JORDAN,31JD,MX,3,22,NA,93   30,3101,9604,41.3,NA,,,,,NA,29,2,3,31,10,1015.9,18.5,15.2,1,0,5,7,13.17333333,33.58844444,4.591111111,77.91111111,10.74444444,0.882222222,9.455555556,0.053333333,NA,0.444444444,0.273333333,NA,NA,NA,NA,4,32.8,-117.5,1996,17.39888889,0.128636315,36,1996-04-16T00:00:00Z,16T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,17.375,0.111195,-117.526666,32.848333,16.69694444,y,18.45034959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,X1996_4_93.3_60,9604_93.3_60,6/25/19,2,125,normal,Miu_1_a_04,28182,1996-04-15-C-31JD,199604,2.00E+13,9330600,19-9604JD-MX-108-0632-09330600,093.3 060.0,2,ST,-134.28,4/17/96,35172,108,12/30/1899 06:32:00,31.848333,31,50.9,N,-119.571666,-119,34.3,W,93.3,93.3,60,60,1857,NA,NA,RV DAVID STARR JORDAN,31JD,MX,9,82,NA,93   60,3101,9604,34.8,NA,,,,,NA,NA,NA,NA,21,9,1017.8,17,16.2,NA,NA,NA,NA,13.62363636,33.33772727,5.649090909,95.74545455,5.527272727,0.487272727,2.7,0.04,NA,0.317272727,0.241818182,NA,NA,NA,NA,4,31.8,-119.6,1996,15.8725,0.201116526,36,1996-04-16T00:00:00Z,16T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,15.855,0.229803,-119.571666,31.848333,15.62958333,y,16.6108057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,X1998_4_80_60,9804_80_60,6/25/19,2,125,low_normal,Miu_1_a_05,28798,1998-04-02-C-31JD,199804,2.00E+13,8000600,19-9804JD-MX-105-1050-08000600,080.0 060.0,2,ST,-38.15,4/15/98,35900,105,12/30/1899 10:50:00,34.151666,34,9.1,N,-121.145,-121,8.7,W,80,80,60,59.9,2154,NA,NA,RV DAVID STARR JORDAN,31JD,MX,54,532,NA,80   60,3101,9804,48.8,NA,,,,,NA,NA,NA,NA,33,17,1017.2,11.5,9.6,NA,NA,NA,NA,13.78916667,33.25208333,5.495,93.36666667,4.325,0.4975,3,0.065,NA,0.465,0.24,NA,NA,NA,NA,4,34.2,-121.1,1998,14.08533333,0.157671272,30,1998-04-16T00:00:00Z,16T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,14.11,0.118608,-121.148333,34.151666,14.34833333,y,16.20735714,0.458050465,0.186242012,30,1998-04-01T00:00:00Z,01T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,0.394075021,0.190734052,-121.148333,34.151666,0.376399686,y,0.327247008
81,X1998_4_86.7_50,9804_86.7_50,6/25/19,2,125,crust,Miu_1_a_06,28777,1998-04-02-C-31JD,199804,2.00E+13,8670500,19-9804JD-MX-100-0641-08670500,086.7 050.0,2,ST,-71.03,4/10/98,35895,100,12/30/1899 06:41:00,33.323333,33,19.4,N,-119.663333,-119,39.8,W,86.7,86.7,50,50,79,NA,NA,RV DAVID STARR JORDAN,31JD,MX,33,322,NA,87   50,3101,9804,45.4,NA,,,,,NA,NA,NA,NA,30,14,1020,14.9,13.9,NA,NA,NA,NA,13.83142857,33.32,5.607142857,95.31428571,4.414285714,0.491428571,2.342857143,0.071428571,NA,0.652857143,0.404285714,NA,NA,NA,NA,4,33.3,-119.7,1998,14.84290323,0.163670269,31,1998-04-16T00:00:00Z,16T00:00:00Z,-119.761666,-119.561666,33.225,33.425,14.93,0.088956,-119.661666,33.325,14.75445161,y,16.74242783,0.536857405,0.09501066,36,1998-04-01T00:00:00Z,01T00:00:00Z,-119.761666,-119.561666,33.225,33.425,0.530917108,0.115163981,-119.661666,33.325,0.498029542,y,0.363190561
82,X1998_4_93.3_30,9804_93.3_30,6/26/19,3,125,crust,Miu_1_a_07,28747,1998-04-02-C-31JD,199804,2.00E+13,9330300,19-9804JD-MX-093-0537-09330300,093.3 030.0,2,ST,-14.61,4/3/98,35888,93,12/30/1899 05:37:00,32.848333,32,50.9,N,-117.528333,-117,31.7,W,93.3,93.3,30,30,836,NA,NA,RV DAVID STARR JORDAN,31JD,MX,3,22,NA,93   30,3101,9804,66.4,NA,,,,,NA,NA,NA,NA,30,6,1022.4,15.2,12.8,NA,NA,NA,NA,13.77818182,33.70790909,4.365454545,74.97272727,9.709090909,0.946363636,9.072727273,0.023636364,NA,0.602727273,0.295454545,NA,NA,NA,NA,4,32.8,-117.5,1998,16.65555556,0.077439172,36,1998-04-16T00:00:00Z,16T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,16.645,0.088956,-117.526666,32.848333,16.79402778,y,19.36061632,0.37210173,0.045584985,36,1998-04-01T00:00:00Z,01T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,0.361106262,0.028724839,-117.526666,32.848333,0.341767367,y,0.28435329
83,X1998_4_93.3_60,9804_93.3_60,6/25/19,2,125,low_normal,Miu_1_a_08,28753,1998-04-02-C-31JD,199804,2.00E+13,9330600,19-9804JD-MX-094-0953-09330600,093.3 060.0,2,ST,-134.33,4/4/98,35889,94,12/30/1899 09:53:00,31.846666,31,50.8,N,-119.571666,-119,34.3,W,93.3,93.3,60,60,1818,NA,NA,RV DAVID STARR JORDAN,31JD,MX,9,82,NA,93   60,3101,9804,28.5,NA,,,,,NA,NA,NA,NA,29,5,1017.1,14.8,11.2,NA,NA,NA,NA,15.175,33.38916667,5.8075,101.45,2.15,0.29,0.008333333,0.005833333,NA,0.215833333,0.0825,NA,NA,NA,NA,4,31.8,-119.6,1998,15.6325,0.046004658,36,1998-04-16T00:00:00Z,16T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,15.63,0.051891,-119.571666,31.848333,15.75208333,y,17.53563461,0.128818197,0.008943195,36,1998-04-01T00:00:00Z,01T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,0.128685966,0.00794509,-119.571666,31.848333,0.141291172,y,0.158767247
84,X1999_4_80_60,9904_80_60,6/26/19,3,125,low_normal,Miu_1_a_09,29194,1999-04-01-C-31JD,199904,2.00E+13,8000600,19-9904JD-MX-103-0703-08000600,080.0 060.0,2,ST,-38.17,4/13/99,36263,103,12/30/1899 07:03:00,34.153333,34,9.2,N,-121.146666,-121,8.8,W,80,80,60,59.9,2159,NA,NA,RV DAVID STARR JORDAN,31JD,MX,54,532,NA,80   60,3101,9904,364.1,NA,,,,,NA,NA,NA,NA,35,21,1023.9,11.5,10,NA,NA,NA,NA,9.975555556,33.91188889,4.156666667,65.61111111,25.68888889,1.712222222,20.73333333,0.19,NA,3.36,0.754444444,NA,NA,NA,NA,4,34.2,-121.1,1999,11.439,0.286950074,30,1999-04-16T00:00:00Z,16T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,11.485,0.340998,-121.148333,34.151666,11.80733333,y,14.31861015,0.887518738,0.177455365,30,1999-04-01T00:00:00Z,01T00:00:00Z,-121.248333,-121.048333,34.051666,34.251666,0.848019332,0.217259609,-121.148333,34.151666,0.791737536,y,0.598030308
85,X1999_4_86.7_50,9904_86.7_50,6/26/19,3,125,low_normal,Miu_1_a_10,29173,1999-04-01-C-31JD,199904,2.00E+13,8670500,19-9904JD-PR-098-1825-08670500,086.7 050.0,2,ST,-70.98,4/8/99,36258,98,12/30/1899 18:25:00,33.325,33,19.5,N,-119.663333,-119,39.8,W,86.7,86.7,50,50,75,8,NA,RV DAVID STARR JORDAN,31JD,PR,33,322,NA,87   50,3101,9904,175.9,1172.6,12/30/1899 12:01:00,12/30/1899 18:51:00,12/30/1899 12:01:00,12/30/1899 18:51:00,8,28,1,5,12,2,1026.9,12.1,9.9,5,5,8,5,11.57727273,33.74145455,5.139090909,83.76363636,14.55454545,1.073636364,11.62727273,0.141818182,NA,2.787272727,0.482727273,NA,NA,0.048571429,NA,4,33.3,-119.7,1999,12.20558824,0.434289327,34,1999-04-16T00:00:00Z,16T00:00:00Z,-119.761666,-119.561666,33.225,33.425,12.11,0.214977,-119.661666,33.325,12.47485294,y,15.26069923,0.993029444,0.12155885,36,1999-04-01T00:00:00Z,01T00:00:00Z,-119.761666,-119.561666,33.225,33.425,0.988025516,0.127884644,-119.661666,33.325,0.725476044,y,0.60373722
86,X1999_4_93.3_30,9904_93.3_30,6/26/19,3,125,low,Miu_1_a_11,29143,1999-04-01-C-31JD,199904,2.00E+13,9330300,19-9904JD-MX-092-0219-09330300,093.3 030.0,2,ST,-14.77,4/2/99,36252,92,12/30/1899 02:19:00,32.845,32,50.7,N,-117.53,-117,31.8,W,93.3,93.3,30,30,849,NA,NA,RV DAVID STARR JORDAN,31JD,MX,3,22,NA,93   30,3101,9904,49.4,NA,,,,,NA,30,3,7,1,2,1008.9,8.4,7,8,8,7,6,12.405,33.61225,5.019090909,83.79090909,9.990909091,0.843636364,8.063636364,0.067272727,NA,0.59,0.239090909,NA,NA,NA,NA,4,32.8,-117.5,1999,13.86666667,0.315703297,36,1999-04-16T00:00:00Z,16T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,13.78,0.170499,-117.526666,32.848333,14.05208333,y,17.56356481,0.522456493,0.092395306,36,1999-04-01T00:00:00Z,01T00:00:00Z,-117.626666,-117.426666,32.748333,32.948333,0.521690011,0.085436586,-117.526666,32.848333,0.399187298,y,0.303799232
87,X1999_4_93.3_60,9904_93.3_60,6/26/19,3,125,low_normal,Miu_1_a_12,29149,1999-04-01-C-31JD,199904,2.00E+13,9330600,19-9904JD-MX-093-0420-09330600,093.3 060.0,2,ST,-134.08,4/3/99,36253,93,12/30/1899 04:20:00,31.85,31,51,N,-119.568333,-119,34.1,W,93.3,93.3,60,59.9,1915,NA,NA,RV DAVID STARR JORDAN,31JD,MX,9,82,NA,93   60,3101,9904,36.2,NA,,,,,NA,NA,NA,NA,32,15,1018.5,12.9,10,NA,NA,NA,NA,12.82636364,33.38709091,5.66,94.33636364,6.163636364,0.589090909,3.954545455,0.057272727,NA,0.348181818,0.148181818,NA,NA,NA,NA,4,31.8,-119.6,1999,13.565,0.197708299,36,1999-04-16T00:00:00Z,16T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,13.58,0.192738,-119.571666,31.848333,13.51430556,y,16.13683201,0.411468758,0.038829012,36,1999-04-01T00:00:00Z,01T00:00:00Z,-119.671666,-119.471666,31.748333,31.948333,0.413738117,0.040450325,-119.571666,31.848333,0.340239626,y,0.246497277
