"cruise","ship","ship_code","order_occupied","tow_type","tow_number","net_location","time","end_time","latitude","longitude","line","station","standard_haul_factor","volume_sampled","proportion_sorted","mesh_size","description","year","month","season","Lon_deg_r","Lat_deg_r","site","year_site","year_season_site","cruise_site"
201011,"NEW HORIZON","NH",61,"CB",1,"S","2010/11/10 11:12:00","2010-11-10T11:35:34Z",34.15,-121.14833,80,60,4.11,"504.6",0.533,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2010",11,"Fall",-121.1,34.1,"80_60","2010:80_60","2010:Fall80_60","201011:80_60"
201011,"NEW HORIZON","NH",63,"CB",1,"S","2010/11/11 01:45:00","2010-11-11T02:06:43Z",33.48,-122.528336,80,80,4.51,"464.3",0.47,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2010",11,"Fall",-122.5,33.5,"80_80","2010:80_80","2010:Fall80_80","201011:80_80"
201110,"NEW HORIZON","NH",65,"CB",1,"S","2011/10/30 09:37:00","2011-10-30T10:00:41Z",33.483334,-122.53333,80,80,4.27,"475.1",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2011",10,"Fall",-122.5,33.5,"80_80","2011:80_80","2011:Fall80_80","201110:80_80"
201203,"BELL M. SHIMADA","SH",47,"CB",1,"S","2012/04/03 04:04:00","2012-04-03T04:25:18Z",34.888332,-121.19666,76.7,55,4.44,"463.0",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-121.2,34.9,"76.7_55","2012:76.7_55","2012:Spring76.7_55","201203:76.7_55"
201203,"BELL M. SHIMADA","SH",48,"CB",1,"S","2012/04/03 07:47:00","2012-04-03T08:07:41Z",34.721664,-121.545,76.7,60,4.55,"446.0",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-121.5,34.7,"76.7_60","2012:76.7_60","2012:Spring76.7_60","201203:76.7_60"
201203,"BELL M. SHIMADA","SH",56,"CB",1,"S","2012/04/06 16:44:00","2012-04-06T17:04:43Z",34.32,-120.80666,80,55,4.32,"508.7",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-120.8,34.3,"80_55","2012:80_55","2012:Spring80_55","201203:80_55"
201204,"OCEAN STARR","OS",39,"CB",1,"S","2012/04/13 19:15:00","2012-04-13T19:35:16Z",35.216667,-123.753334,70,80,2.74,"367.0",0.138,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-123.8,35.2,"70_80","2012:70_80","2012:Spring70_80","201204:70_80"
201204,"OCEAN STARR","OS",44,"CB",1,"S","2012/04/14 17:53:00","2012-04-14T18:14:24Z",35.861668,-122.405,70,60,2.37,"385.8",0.048,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-122.4,35.9,"70_60","2012:70_60","2012:Spring70_60","201204:70_60"
201204,"OCEAN STARR","OS",45,"CB",1,"S","2012/04/14 21:52:00","2012-04-14T22:14:35Z",36.048332,-122.013336,70,55,2.36,"394.9",0.324,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-122,36,"70_55","2012:70_55","2012:Spring70_55","201204:70_55"
201204,"OCEAN STARR","OS",48,"CB",1,"S","2012/04/15 16:05:00","2012-04-15T16:28:45Z",35.476665,-121.60833,73.3,55,2.75,"367.0",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-121.6,35.5,"73.3_55","2012:73.3_55","2012:Spring73.3_55","201204:73.3_55"
201204,"OCEAN STARR","OS",49,"CB",1,"S","2012/04/15 20:07:00","2012-04-15T20:29:22Z",35.308334,-121.96166,73.3,60,2.54,"386.9",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-122,35.3,"73.3_60","2012:73.3_60","2012:Spring73.3_60","201204:73.3_60"
201204,"OCEAN STARR","OS",53,"CB",1,"S","2012/04/16 18:07:00","2012-04-16T18:31:31Z",34.641666,-123.37,73.3,80,2.71,"391.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-123.4,34.6,"73.3_80","2012:73.3_80","2012:Spring73.3_80","201204:73.3_80"
201204,"OCEAN STARR","OS",60,"CB",1,"S","2012/04/19 16:01:00","2012-04-19T16:21:49Z",34.316666,-120.79833000000001,80,55,2.33,"420.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-120.8,34.3,"80_55","2012:80_55","2012:Spring80_55","201204:80_55"
201204,"OCEAN STARR","OS",61,"CB",1,"S","2012/04/19 20:17:00","2012-04-19T20:38:20Z",34.15,-121.14833,80,60,2.87,"356.0",0.491,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-121.1,34.1,"80_60","2012:80_60","2012:Spring80_60","201204:80_60"
201204,"OCEAN STARR","OS",65,"CB",1,"S","2012/04/20 19:11:00","2012-04-20T19:31:53Z",33.483334,-122.53333,80,80,4.07,"449.9",0.233,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-122.5,33.5,"80_80","2012:80_80","2012:Spring80_80","201204:80_80"
201204,"BELL M. SHIMADA","SH",46,"CB",1,"S","2012/04/19 17:46:00","2012-04-19T18:06:29Z",32.41833,-119.96,90,60,4.23,"479.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",4,"Spring",-120,32.4,"90_60","2012:90_60","2012:Spring90_60","201204:90_60"
201210,"NEW HORIZON","NH",64,"CB",1,"S","2012/11/02 06:37:00","2012-11-02T06:57:40Z",33.481667,-122.53,80,80,5.08,"420.5",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2012",11,"Fall",-122.5,33.5,"80_80","2012:80_80","2012:Fall80_80","201210:80_80"
201304,"OCEAN STARR","OS",29,"CB",1,"S","2013/04/21 23:34:00","2013-04-21T23:54:49Z",34.645,-123.35333,73.3,80,5.22,"406.7",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2013",4,"Spring",-123.4,34.6,"73.3_80","2013:73.3_80","2013:Spring73.3_80","201304:73.3_80"
201304,"OCEAN STARR","OS",43,"CB",1,"S","2013/04/22 23:25:00","2013-04-22T23:46:06Z",35.305,-121.971664,73.3,60,4.68,"422.5",0.52,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2013",4,"Spring",-122,35.3,"73.3_60","2013:73.3_60","2013:Spring73.3_60","201304:73.3_60"
201311,"NEW HORIZON","NH",26,"CB",1,"S","2013/11/15 06:45:00","2013-11-15T07:07:22Z",32.92,-118.933334,90,45,4.74,"454.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2013",11,"Fall",-118.9,32.9,"90_45","2013:90_45","2013:Fall90_45","201311:90_45"
201311,"NEW HORIZON","NH",27,"CB",1,"S","2013/11/15 12:21:00","2013-11-15T12:41:34Z",33.183334,-118.386665,90,37,5.73,"375.8",0.52,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2013",11,"Fall",-118.4,33.2,"90_37","2013:90_37","2013:Fall90_37","201311:90_37"
201311,"NEW HORIZON","NH",63,"CB",1,"S","2013/11/21 15:48:00","2013-11-21T16:10:48Z",33.483334,-122.535,80,80,4.63,"463.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2013",11,"Fall",-122.5,33.5,"80_80","2013:80_80","2013:Fall80_80","201311:80_80"
201404,"BELL M. SHIMADA","SH",43,"CB",1,"S","2014/04/26 17:11:00","2014-04-26T17:32:44Z",35.88333,-122.36667,70,60,4.3,"486.7",0.47,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",4,"Spring",-122.4,35.9,"70_60","2014:70_60","2014:Spring70_60","201404:70_60"
201404,"BELL M. SHIMADA","SH",45,"CB",1,"S","2014/04/27 03:20:00","2014-04-27T03:41:11Z",35.216667,-123.778336,70,80,4.5,"462.7",0.51,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",4,"Spring",-123.8,35.2,"70_80","2014:70_80","2014:Spring70_80","201404:70_80"
201404,"BELL M. SHIMADA","SH",56,"CB",1,"S","2014/04/28 21:57:00","2014-04-28T22:18:25Z",35.311665,-121.96166,73.3,60,4.54,"455.7",0.51,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",4,"Spring",-122,35.3,"73.3_60","2014:73.3_60","2014:Spring73.3_60","201404:73.3_60"
201404,"BELL M. SHIMADA","SH",60,"CB",1,"S","2014/04/29 17:49:00","2014-04-29T18:10:02Z",34.643333,-123.36,73.3,80,4.74,"425.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",4,"Spring",-123.4,34.6,"73.3_80","2014:73.3_80","2014:Spring73.3_80","201404:73.3_80"
201404,"BELL M. SHIMADA","SH",72,"CB",1,"S","2014/05/02 09:29:00","2014-05-02T09:50:28Z",34.721664,-121.54833000000001,76.7,60,5.05,"399.8",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",5,"Spring",-121.5,34.7,"76.7_60","2014:76.7_60","2014:Spring76.7_60","201404:76.7_60"
201411,"NEW HORIZON","NH",58,"CB",1,"S","2014/11/19 23:10:00","2014-11-19T23:32:27Z",33.483334,-122.53333,80,80,4.64,"450.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2014",11,"Fall",-122.5,33.5,"80_80","2014:80_80","2014:Fall80_80","201411:80_80"
201511,"OCEANUS","OC",41,"CB",1,"S","2015/11/06 11:28:00","2015-11-06T11:50:57Z",33.483334,-122.53333,80,80,4.61,"445.7",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2015",11,"Fall",-122.5,33.5,"80_80","2015:80_80","2015:Fall80_80","201511:80_80"
201704,"BELL M. SHIMADA","SH",77,"CB",1,"S","2017/04/13 21:56:00","2017-04-13T22:17:15Z",35.476665,-121.61,73.3,55,4.65,"443.8",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2017",4,"Spring",-121.6,35.5,"73.3_55","2017:73.3_55","2017:Spring73.3_55","201704:73.3_55"
201704,"BELL M. SHIMADA","SH",85,"CB",1,"S","2017/04/16 07:37:00","2017-04-16T07:58:23Z",36.048332,-122.01,70,55,5.26,"406.5",0.49,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2017",4,"Spring",-122,36,"70_55","2017:70_55","2017:Spring70_55","201704:70_55"
201904,"REUBEN LASKER","RL",64,"CB",1,"S","2019/04/17 04:53:00","2019-04-17T05:14:15Z",34.72,-121.55167,76.7,60,5.09,"425.3",0.25,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2019",4,"Spring",-121.6,34.7,"76.7_60","2019:76.7_60","2019:Spring76.7_60","201904:76.7_60"
202204,"BELL M. SHIMADA","SH",76,"CB",1,"S","2022/04/22 02:35:00","2022-04-22T02:56:22Z",35.311665,-121.96166,73.3,60,4.87,"433.3",0.24,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",4,"Spring",-122,35.3,"73.3_60","2022:73.3_60","2022:Spring73.3_60","202204:73.3_60"
202210,"REUBEN LASKER","RL",6,"CB",1,"S","2022/10/15 20:39:00","2022-10-15T21:01:04Z",34.88,-121.215,76.7,55,4.66,"442.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",10,"Fall",-121.2,34.9,"76.7_55","2022:76.7_55","2022:Fall76.7_55","202210:76.7_55"
202210,"REUBEN LASKER","RL",8,"CB",1,"S","2022/10/16 02:46:00","2022-10-16T02:53:02Z",35.081665,-120.795,76.7,49,3.96,"133.2",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",10,"Fall",-120.8,35.1,"76.7_49","2022:76.7_49","2022:Fall76.7_49","202210:76.7_49"
202210,"REUBEN LASKER","RL",9,"CB",1,"S","2022/10/16 20:21:00","2022-10-16T20:42:46Z",35.308334,-121.958336,73.3,60,5.05,"414.2",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",10,"Fall",-122,35.3,"73.3_60","2022:73.3_60","2022:Fall73.3_60","202210:73.3_60"
202210,"REUBEN LASKER","RL",10,"CB",1,"S","2022/10/16 23:52:00","2022-10-17T00:13:49Z",35.48,-121.615,73.3,55,5.1,"420.5",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",10,"Fall",-121.6,35.5,"73.3_55","2022:73.3_55","2022:Fall73.3_55","202210:73.3_55"
202210,"REUBEN LASKER","RL",12,"CB",1,"S","2022/10/17 05:04:00","2022-10-17T05:12:59Z",35.63333,-121.28667,73.3,50,3.92,"185.6",0.51,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2022",10,"Fall",-121.3,35.6,"73.3_50","2022:73.3_50","2022:Fall73.3_50","202210:73.3_50"
